index,"server","path","artist","album","song","genre","type",genre_idx
6834,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Split Coconut","You Can Lose It.mp3","Rock","Download",1
6835,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Split Coconut","Instramental.mp3","Rock","Download",1
6836,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Split Coconut","When You're Gone From Me.mp3","Rock","Download",1
6837,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Split Coconut","Give Me A Reason.mp3","Rock","Download",1
6838,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Split Coconut","She's A Friend.mp3","Rock","Download",1
6839,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Split Coconut","Crying WaitingAnd Hoping.mp3","Rock","Download",1
6840,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Split Coconut","Save Your Love.mp3","Rock","Download",1
6841,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Split Coconut","Along The Watch Tower.mp3","Rock","Download",1
6842,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Split Coconut","Bring It On Home.mp3","Rock","Download",1
6843,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Split Coconut","Split Coconut.mp3","Rock","Download",1
6844,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Split Coconut","Sweet Music.mp3","Rock","Download",1
6845,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Alone Together","Just Want To Be Misunderstood.mp3","Rock","Tape",1
6846,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Alone Together","You Shouldn't Have Taken.mp3","Rock","Tape",1
6847,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Alone Together","Till Rivers Run Dry.mp3","Rock","Tape",1
6848,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Alone Together","Only You Know And I Know.mp3","Rock","Tape",1
6849,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Alone Together","Look At You Look At Me.mp3","Rock","Tape",1
6850,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Alone Together","Can't Stop Worrying.mp3","Rock","Tape",1
6851,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","13 Let It Go, Let It Flow.m4a","Rock","Download",1
6852,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","19 All Along the Watchtower.m4a","Rock","Download",1
6853,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","17 Feelin' Alright (Live).m4a","Rock","Download",1
6854,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","01 Baby...Please.m4a","Rock","Download",1
6855,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","02 Misty Morning Stranger.m4a","Rock","Download",1
6856,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","09 You Can Lose It.m4a","Rock","Download",1
6857,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","05 Every Woman.m4a","Rock","Download",1
6858,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","07 You Can't Take It When You Go.m4a","Rock","Download",1
6859,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","10 Long Lost Friend.m4a","Rock","Download",1
6860,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","16 Save Me.m4a","Rock","Download",1
6861,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","14 Will You Still Love Me Tommorow.m4a","Rock","Download",1
6862,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","06 Bring It On Home to Me.m4a","Rock","Download",1
6863,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","04 Show Me Some Affection.m4a","Rock","Download",1
6864,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","18 Only You Know and I Know (Live).m4a","Rock","Download",1
6865,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","08 Split Coconut.m4a","Rock","Download",1
6866,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","15 Don't It Make You Wonder.m4a","Rock","Download",1
6867,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","03 It's Like You Never Left.m4a","Rock","Download",1
6868,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","12 So High (Rock Me Baby and Roll Me Away).m4a","Rock","Download",1
6869,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Dave Mason","Long Lost Friend - The Best of Dave Mason","11 We Just Disagree.m4a","Rock","Download",1
6870,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Rock 'N' Roll","01 Be-Bop-A-Lula.mp3","Rock","Vinyl",1
6871,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Rock 'N' Roll","07 Sweet Little 16.mp3","Rock","Vinyl",1
6872,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Rock 'N' Roll","09 Peggy Sue.mp3","Rock","Vinyl",1
6873,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Rock 'N' Roll","11 Bony Moronie.mp3","Rock","Vinyl",1
6874,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Rock 'N' Roll","02 Stand By Me  Lennon.mp3","Rock","Vinyl",1
6875,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Rock 'N' Roll","03 Rock It Up.mp3","Rock","Vinyl",1
6876,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Rock 'N' Roll","04 Ready Teddy_Rip It Up.mp3","Rock","Vinyl",1
6877,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Rock 'N' Roll","05 Ain't That A Shame.mp3","Rock","Vinyl",1
6878,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Rock 'N' Roll","12 Ya Ya.mp3","Rock","Vinyl",1
6879,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Rock 'N' Roll","13 Just Because.mp3","Rock","Vinyl",1
6880,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Rock 'N' Roll","06 Do You Want To Dance.mp3","Rock","Vinyl",1
6881,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Rock 'N' Roll","08 Slippin and Slidin.mp3","Rock","Vinyl",1
6882,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Rock 'N' Roll","10 Bring It On Home To Me_Send Me Some Lovin'.mp3","Rock","Vinyl",1
6883,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Working Class Hero The Definitive Lennon","1-14 Come Together (Live).m4a","Rock","Download",1
6884,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Working Class Hero The Definitive Lennon","1-15 New York City (2005 Mix).m4a","Rock","Download",1
6885,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","13 Woman.mp3","Rock","CD",1
6886,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","06 Cold Turkey.mp3","Rock","CD",1
6887,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","17 Borrowed Time.mp3","Rock","CD",1
6888,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","09 Whatever Gets You Thru The Night.mp3","Rock","CD",1
6889,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","10 #9 Dream.mp3","Rock","CD",1
6890,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","01 Imagine.mp3","Rock","CD",1
6891,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","15 Watching The Wheels.mp3","Rock","CD",1
6892,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","02 Instant Karma!.mp3","Rock","CD",1
6893,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","03 Mother [Single Edit].mp3","Rock","CD",1
6894,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","20 Give Peace A Chance.mp3","Rock","CD",1
6895,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","04 Jealous Guy.mp3","Rock","CD",1
6896,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","19 Happy Christmas (War Is Over).mp3","Rock","CD",1
6897,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","08 Mind Games.mp3","Rock","CD",1
6898,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","12 (Just Like) Starting Over.mp3","Rock","CD",1
6899,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","18 Working Class Hero.mp3","Rock","CD",1
6900,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","14 Beautiful Boy (Darling Boy).mp3","Rock","CD",1
6901,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","05 Power To The People.mp3","Rock","CD",1
6902,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","16 Nobody Told Me.mp3","Rock","CD",1
6903,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","07 Love  Lennon.mp3","Rock","CD",1
6904,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Lennon Legend The Very Best of John Lennon","11 Stand By Me.mp3","Rock","CD",1
6905,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Imagine","04 Jealous Guy  Lennon.mp3","Rock","Vinyl",1
6906,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Imagine","01 Dont Want To Be A Soldier.mp3","Rock","Vinyl",1
6907,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Imagine","02 Give Me Some Truth.mp3","Rock","Vinyl",1
6908,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Imagine","07 How Do You Sleep.mp3","Rock","Vinyl",1
6909,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Imagine","10 Its So Hard.mp3","Rock","Vinyl",1
6910,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Imagine","03 Crippled Inside.mp3","Rock","Vinyl",1
6911,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Imagine","05 Oh My Love.mp3","Rock","Vinyl",1
6912,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Imagine","06 Oh Yoko.mp3","Rock","Vinyl",1
6913,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Imagine","08 How.mp3","Rock","Vinyl",1
6914,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Lennon","Imagine","09 Imagine Lennon.mp3","Rock","Vinyl",1
6915,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","10 I Walk Alone.mp3","Country","Download",1
6916,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","11 Its A Sin.mp3","Country","Download",1
6917,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","01 El Paso.m4a","Country","Download",1
6918,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","14 Love Is Blue.mp3","Country","Download",1
6919,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","17 Padre.mp3","Country","Download",1
6920,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","13 Kaw-Liga.mp3","Country","Download",1
6921,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","09 Girl With Gardenias In Her Hair.mp3","Country","Download",1
6922,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","05 Aloha OE.mp3","Country","Download",1
6923,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","12 Joli Girl.mp3","Country","Download",1
6924,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","04 You Gave Me a Mountain.mp3","Country","Download",1
6925,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","16 My Woman My Wife.mp3","Country","Download",1
6926,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","02 Streets of Laredo.m4a","Country","Download",1
6927,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","03 Tonight Carmen.mp3","Country","Download",1
6928,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","07 Devil Woman.mp3","Country","Download",1
6929,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","06 Big Iron.mp3","Country","Download",1
6930,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","02 The Hanging Tree.mp3","Country","Download",1
6931,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","18 Red River Valley.mp3","Country","Download",1
6932,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","15 Maria.mp3","Country","Download",1
6933,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins' All-Time Greatest Hits","19 Ribbon of Darkness.mp3","Country","Download",1
6934,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","The Essential Marty Robbins (1951-1982)","2-05 (Ghost) Riders In the Sky.m4a","Country","Download",1
6935,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","The Essential Marty Robbins (1951-1982)","1-09 Singing the Blues.m4a","Country","Download",1
6936,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","The Essential Marty Robbins (1951-1982)","1-26 Unchained Melody.m4a","Country","Download",1
6937,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Marty Robbins_ More Greatest Hits","10 Ballad of the Alamo.m4a","Country","Download",1
6938,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Marty Robbins","Gunfighter Ballads and Trail Songs","04 Cool Water.m4a","Country","Download",1
6939,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Gang","James Gang_ Greatest Hits","07 Thanks.mp3","Rock","Download",1
6940,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Gang","James Gang_ Greatest Hits","01 Walk Away - need to re-record.mp3","Rock","Download",1
6941,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Gang","James Gang_ Greatest Hits","16 Collage.mp3","Rock","Download",1
6942,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Gang","James Gang_ Greatest Hits","03 Midnight Man.mp3","Rock","Download",1
6943,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Gang","James Gang_ Greatest Hits","06 Stop.mp3","Rock","Download",1
6944,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Gang","James Gang_ Greatest Hits","08 White Man Black Man.mp3","Rock","Download",1
6945,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Gang","James Gang_ Greatest Hits","10 Again.mp3","Rock","Download",1
6946,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Gang","James Gang_ Greatest Hits","15 Ashes The Rain And I.mp3","Rock","Download",1
6947,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Gang","James Gang_ Greatest Hits","13 Tend My Garden.mp3","Rock","Download",1
6948,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Gang","James Gang_ Greatest Hits","12 Funk #48.mp3","Rock","Download",1
6949,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Gang","James Gang_ Greatest Hits","14 There I Go Again.mp3","Rock","Download",1
6950,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Gang","James Gang_ Greatest Hits","04 The Bomber.mp3","Rock","Download",1
6951,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Gang","James Gang_ Greatest Hits","09 Woman.mp3","Rock","Download",1
6952,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","James Gang","James Gang_ Greatest Hits","05 Yadig.mp3","Rock","Download",1
